postal_code	city	voivodeship	voivodeship_teryt	county	county_teryt	commune	commune_teryt	latitude	longitude	accuracy
63-930	Stary Sielec	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6604	17.145	6
63-930	Zygmuntowo	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6554	17.2283	6
63-930	Domaradzice-Borek	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6202	17.1306	6
63-930	Bonowo	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.5745	17.1787	6
63-930	Wielki Bór	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6333	17.1975	6
63-930	Nowy Sielec	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6529	17.1375	6
63-930	Nad Stawem	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6454	17.2018	6
63-930	Żydowski Bród	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6328	17.2211	6
63-930	Stasin	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.5883	17.191	6
63-930	Domaradzice	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6265	17.1157	6
63-930	Rogożewo	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6825	17.1581	6
63-930	Zaborowo	wielkopolskie	30	powiat rawicki	3022	Jutrosin	302202	51.6153	17.1921	6
63-940	Sowiny	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7248	16.8324	6
63-940	Gierłachowo	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6864	16.822	6
63-940	Tarchalin	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7229	16.7567	6
63-940	Gołaszyn	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7098	16.7451	6
63-940	Golina Wielka	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6986	16.7882	6
63-940	Pakówka	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6745	16.7711	6
63-940	Czechnów	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6664	16.7005	6
63-940	Bojanowo	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7054	16.7508	6
63-940	Golinka	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6957	16.8081	6
63-940	Zaborowice	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6858	16.6817	6
63-940	Giżyn	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6703	16.6547	6
63-940	Gościejewice	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.732	16.7962	6
63-940	Karolewo	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7145	16.7144	6
63-940	Wydartowo Pierwsze	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7203	16.8033	6
63-940	Szemzdrowo	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7023	16.6846	6
63-940	Potrzebowo	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.7378	16.7628	6
63-940	Sułów Mały	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6524	16.7002	6
63-940	Wydartowo Drugie	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6735	16.8013	6
63-940	Parłowice	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6777	16.6774	6
63-940	Kawcze	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6932	16.8543	6
63-940	Trzebosz	wielkopolskie	30	powiat rawicki	3022	Bojanowo	302201	51.6765	16.7325	6
62-400	Słupca	wielkopolskie	30	powiat słupecki	3023	Słupca	302301	52.2916	17.8737	6
62-400	Cienin Zaborny	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2678	17.9713	6
62-400	Grobla	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2865	17.9007	6
62-400	Kąty	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2485	17.8428	6
62-400	Koszuty Małe	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.293	17.9102	6
62-400	Wierzbno	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2729	17.8872	6
62-400	Korwin	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3249	17.9154	6
62-400	Wierzbocice	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2476	17.8078	6
62-400	Marcewo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3383	17.9472	6
62-400	Kotunia	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2641	17.8616	6
62-400	Młodojewo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3143	17.9366	6
62-400	Meszna	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.32	17.9518	6
62-400	Kluczewnica	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2732	17.9231	6
62-400	Kowalewo-Sołectwo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2445	17.8995	6
62-400	Michałowo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3238	17.9669	6
62-400	Kowalewo-Parcele	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.255	17.9343	6
62-400	Bielawy	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3055	17.9161	6
62-400	Borki	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2515	17.8651	6
62-400	Cienin Zaborny-Parcele	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2603	17.9703	6
62-400	Kochowo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.371	17.9217	6
62-400	Kamień	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2878	18.0216	6
62-400	Drążna	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.311	17.9888	6
62-400	Piotrowice	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3153	17.8925	6
62-400	Benignowo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2954	18.0583	6
62-400	Gółkowo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2593	17.8727	6
62-400	Kowalewo-Opactwo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2479	17.9192	6
62-400	Zacisze	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3025	18.0317	6
62-400	Zastawie	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3244	17.9344	6
62-400	Nowa Górka	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2474	17.8682	6
62-400	Cienin-Kolonia	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.2693	18.0267	6
62-400	Czesławowo	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.308	17.9744	6
62-400	Szkudłówka	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.3168	17.9708	6
62-400	Poniatówek	wielkopolskie	30	powiat słupecki	3023	Słupca	302306	52.259	17.9076	6
